customer_id,Age,Age_score,balance,Balance-Score,day_since_last_contact,pday-Score,Campaign,Campaign_Score,Total_Score,Risk Category
32151,,,  $152.00  ,10,-1,0,2,20,30,High Risk
32152,,,"  $2,173.00  ",35,-1,0,1,30,65,Medium Risk
32153,,,  $649.00  ,25,-1,0,1,30,55,Medium Risk
32154,,,  $853.00  ,25,-1,0,1,30,55,Medium Risk
32155,,,"  $5,698.00  ",35,264,30,1,30,95,Low Risk
32156,,,"  $2,689.00  ",35,-1,0,1,30,65,Medium Risk
32157,,,"  $1,344.00  ",25,-1,0,2,20,45,Medium Risk
32158,,,  $897.00  ,25,-1,0,1,30,55,Medium Risk
32159,,,"  $8,381.00  ",35,145,30,1,30,95,Low Risk
32160,,,  $205.00  ,10,-1,0,1,30,40,High Risk
32161,,,"  $1,411.00  ",25,-1,0,3,20,45,Medium Risk
32162,,,"  $11,174.00  ",35,-1,0,1,30,65,Medium Risk
32163,,,"  $3,612.00  ",35,-1,0,1,30,65,Medium Risk
32164,,,"  $2,745.00  ",35,-1,0,1,30,65,Medium Risk
32165,,,"  $2,581.00  ",35,-1,0,1,30,65,Medium Risk
32166,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
32167,,,"  $2,290.00  ",35,-1,0,1,30,65,Medium Risk
32168,,,  $439.00  ,10,-1,0,2,20,30,High Risk
32169,,,"  $2,656.00  ",35,320,30,2,20,85,Low Risk
32170,,,  $626.00  ,25,-1,0,1,30,55,Medium Risk
32171,,,"  $3,302.00  ",35,-1,0,2,20,55,Medium Risk
32172,,,"  $3,981.00  ",35,271,30,1,30,95,Low Risk
32173,,,"  $2,397.00  ",35,320,30,2,20,85,Low Risk
32174,,,  $388.00  ,10,-1,0,2,20,30,High Risk
32175,,,  $430.00  ,10,-1,0,2,20,30,High Risk
32176,,,  $254.00  ,10,337,30,2,20,60,Medium Risk
32177,,,  $484.00  ,10,-1,0,2,20,30,High Risk
32178,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
32179,,,"  $4,581.00  ",35,146,30,3,20,85,Low Risk
32180,,,"  $6,158.00  ",35,145,30,5,10,75,Low Risk
32181,,,  $444.00  ,10,-1,0,3,20,30,High Risk
32182,,,  $-613.00  ,0,-1,0,2,20,20,High Risk
32183,,,"  $3,649.00  ",35,146,30,2,20,85,Low Risk
32184,,,"  $21,446.00  ",35,-1,0,2,20,55,Medium Risk
32185,,,  $677.00  ,25,-1,0,3,20,45,Medium Risk
32186,,,"  $1,683.00  ",25,-1,0,2,20,45,Medium Risk
32187,,,  $407.00  ,10,-1,0,3,20,30,High Risk
32188,,,"  $2,660.00  ",35,329,30,2,20,85,Low Risk
32189,,,  $985.00  ,25,145,30,3,20,75,Low Risk
32190,,,"  $1,393.00  ",25,271,30,3,20,75,Low Risk
32191,,,  $876.00  ,25,327,30,4,10,65,Medium Risk
32192,,,  $837.00  ,25,-1,0,2,20,45,Medium Risk
32193,,,"  $3,498.00  ",35,-1,0,2,20,55,Medium Risk
32194,,,"  $2,317.00  ",35,-1,0,2,20,55,Medium Risk
32195,,,"  $1,801.00  ",25,-1,0,3,20,45,Medium Risk
32196,,,  $937.00  ,25,-1,0,4,10,35,High Risk
32197,,,  $26.00  ,10,-1,0,2,20,30,High Risk
32198,,,  $281.00  ,10,335,30,4,10,50,Medium Risk
32199,,,  $893.00  ,25,-1,0,4,10,35,High Risk
32200,,,  $-53.00  ,0,272,30,1,30,60,Medium Risk
32201,,,"  $2,337.00  ",35,266,30,2,20,85,Low Risk
32202,,,"  $1,397.00  ",25,146,30,1,30,85,Low Risk
32203,,,"  $1,762.00  ",25,-1,0,2,20,45,Medium Risk
32204,,,  $-    ,#VALUE!,300,30,1,30,#VALUE!,
32205,,,"  $4,269.00  ",35,-1,0,3,20,55,Medium Risk
32206,,,  $760.00  ,25,148,30,1,30,85,Low Risk
32207,,,  $453.00  ,10,330,30,1,30,70,Medium Risk
32208,,,  $202.00  ,10,149,30,1,30,70,Medium Risk
32209,,,"  $1,232.00  ",25,316,30,1,30,85,Low Risk
32210,,,"  $2,189.00  ",35,149,30,5,10,75,Low Risk
32211,,,"  $23,663.00  ",35,146,30,2,20,85,Low Risk
32212,,,"  $2,301.00  ",35,-1,0,1,30,65,Medium Risk
32213,,,  $158.00  ,10,-1,0,1,30,40,High Risk
32214,,,"  $1,350.00  ",25,330,30,1,30,85,Low Risk
32215,,,"  $1,306.00  ",25,336,30,1,30,85,Low Risk
32216,,,  $309.00  ,10,234,30,1,30,70,Medium Risk
32217,,,  $589.00  ,25,316,30,6,10,65,Medium Risk
32218,,,  $382.00  ,10,-1,0,2,20,30,High Risk
32219,,,"  $1,597.00  ",25,321,30,2,20,75,Low Risk
32220,,,  $-464.00  ,0,-1,0,1,30,30,High Risk
32221,,,"  $5,041.00  ",35,336,30,1,30,95,Low Risk
32222,,,  $486.00  ,10,328,30,1,30,70,Medium Risk
32223,,,  $985.00  ,25,-1,0,1,30,55,Medium Risk
32224,,,  $665.00  ,25,332,30,1,30,85,Low Risk
32225,,,  $577.00  ,25,-1,0,1,30,55,Medium Risk
32226,,,  $624.00  ,25,-1,0,1,30,55,Medium Risk
32227,,,  $666.00  ,25,-1,0,1,30,55,Medium Risk
32228,,,  $467.00  ,10,335,30,1,30,70,Medium Risk
32229,,,"  $2,553.00  ",35,-1,0,1,30,65,Medium Risk
32230,,,  $63.00  ,10,330,30,1,30,70,Medium Risk
32231,,,  $-665.00  ,0,342,30,1,30,60,Medium Risk
32232,,,  $352.00  ,10,324,30,3,20,60,Medium Risk
32233,,,"  $5,542.00  ",35,-1,0,1,30,65,Medium Risk
32234,,,  $979.00  ,25,336,30,1,30,85,Low Risk
32235,,,"  $2,530.00  ",35,342,30,1,30,95,Low Risk
32236,,,  $-670.00  ,0,-1,0,1,30,30,High Risk
32237,,,"  $1,209.00  ",25,-1,0,1,30,55,Medium Risk
32238,,,  $244.00  ,10,-1,0,1,30,40,High Risk
32239,,,  $345.00  ,10,148,30,1,30,70,Medium Risk
32240,,,  $937.00  ,25,-1,0,1,30,55,Medium Risk
32241,,,"  $3,102.00  ",35,147,30,1,30,95,Low Risk
32242,,,"  $2,110.00  ",35,-1,0,1,30,65,Medium Risk
32243,,,"  $13,654.00  ",35,-1,0,1,30,65,Medium Risk
32244,,,"  $8,195.00  ",35,332,30,1,30,95,Low Risk
32245,,,"  $1,933.00  ",25,-1,0,1,30,55,Medium Risk
32246,,,  $359.00  ,10,148,30,1,30,70,Medium Risk
32247,,,"  $3,469.00  ",35,147,30,1,30,95,Low Risk
32248,,,  $825.00  ,25,273,30,3,20,75,Low Risk
32249,,,  $267.00  ,10,-1,0,1,30,40,High Risk
32250,,,"  $1,063.00  ",25,-1,0,1,30,55,Medium Risk
32251,,,"  $1,158.00  ",25,-1,0,1,30,55,Medium Risk
32252,,,  $290.00  ,10,-1,0,1,30,40,High Risk
32253,,,  $726.00  ,25,342,30,1,30,85,Low Risk
32254,,,  $-54.00  ,0,-1,0,2,20,20,High Risk
32255,,,"  $2,669.00  ",35,-1,0,1,30,65,Medium Risk
32256,,,  $778.00  ,25,-1,0,1,30,55,Medium Risk
32257,,,"  $1,981.00  ",25,268,30,1,30,85,Low Risk
32258,,,"  $8,311.00  ",35,-1,0,2,20,55,Medium Risk
32259,,,  $-101.00  ,0,318,30,1,30,60,Medium Risk
32260,,,  $904.00  ,25,339,30,1,30,85,Low Risk
32261,,,  $200.00  ,10,-1,0,1,30,40,High Risk
32262,,,  $525.00  ,25,332,30,1,30,85,Low Risk
32263,,,"  $1,762.00  ",25,317,30,1,30,85,Low Risk
32264,,,"  $1,957.00  ",25,147,30,1,30,85,Low Risk
32265,,,  $816.00  ,25,-1,0,1,30,55,Medium Risk
32266,,,  $423.00  ,10,-1,0,1,30,40,High Risk
32267,,,  $81.00  ,10,-1,0,1,30,40,High Risk
32268,,,  $322.00  ,10,-1,0,3,20,30,High Risk
32269,,,  $94.00  ,10,-1,0,1,30,40,High Risk
32270,,,"  $2,687.00  ",35,-1,0,3,20,55,Medium Risk
32271,,,"  $6,483.00  ",35,-1,0,2,20,55,Medium Risk
32272,,,  $-1.00  ,0,-1,0,1,30,30,High Risk
32273,,,"  $1,123.00  ",25,322,30,2,20,75,Low Risk
32274,,,  $545.00  ,25,234,30,1,30,85,Low Risk
32275,,,  $431.00  ,10,317,30,1,30,70,Medium Risk
32276,,,  $525.00  ,25,-1,0,2,20,45,Medium Risk
32277,,,"  $3,480.00  ",35,-1,0,1,30,65,Medium Risk
32278,,,  $-17.00  ,0,146,30,1,30,60,Medium Risk
32279,,,"  $2,964.00  ",35,-1,0,1,30,65,Medium Risk
32280,,,  $-251.00  ,0,-1,0,1,30,30,High Risk
32281,,,  $504.00  ,25,-1,0,1,30,55,Medium Risk
32282,,,  $183.00  ,10,-1,0,1,30,40,High Risk
32283,,,"  $2,284.00  ",35,-1,0,1,30,65,Medium Risk
32284,,,"  $2,523.00  ",35,-1,0,1,30,65,Medium Risk
32285,,,"  $10,045.00  ",35,322,30,1,30,95,Low Risk
32286,,,  $327.00  ,10,-1,0,1,30,40,High Risk
32287,,,"  $1,300.00  ",25,-1,0,1,30,55,Medium Risk
32288,,,  $96.00  ,10,148,30,1,30,70,Medium Risk
32289,,,  $3.00  ,10,-1,0,1,30,40,High Risk
32290,,,"  $1,078.00  ",25,-1,0,1,30,55,Medium Risk
32291,,,"  $1,534.00  ",25,147,30,1,30,85,Low Risk
32292,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
32293,,,  $736.00  ,25,331,30,1,30,85,Low Risk
32294,,,"  $1,354.00  ",25,147,30,1,30,85,Low Risk
32295,,,  $887.00  ,25,-1,0,1,30,55,Medium Risk
32296,,,  $302.00  ,10,-1,0,1,30,40,High Risk
32297,,,"  $2,416.00  ",35,-1,0,1,30,65,Medium Risk
32298,,,"  $3,751.00  ",35,-1,0,2,20,55,Medium Risk
32299,,,  $146.00  ,10,-1,0,1,30,40,High Risk
32300,,,"  $1,592.00  ",25,-1,0,1,30,55,Medium Risk
32301,,,  $485.00  ,10,-1,0,1,30,40,High Risk
32302,,,  $-    ,#VALUE!,150,30,1,30,#VALUE!,
32303,,,  $691.00  ,25,255,30,1,30,85,Low Risk
32304,,,  $-    ,#VALUE!,150,30,1,30,#VALUE!,
32305,,,"  $2,774.00  ",35,-1,0,1,30,65,Medium Risk
32306,,,  $424.00  ,10,-1,0,4,10,20,High Risk
32307,,,  $952.00  ,25,-1,0,1,30,55,Medium Risk
32308,,,  $111.00  ,10,-1,0,1,30,40,High Risk
32309,,,  $9.00  ,10,-1,0,1,30,40,High Risk
32310,,,  $-    ,#VALUE!,345,30,1,30,#VALUE!,
32311,,,  $207.00  ,10,317,30,1,30,70,Medium Risk
32312,,,"  $1,375.00  ",25,321,30,2,20,75,Low Risk
32313,,,  $294.00  ,10,-1,0,3,20,30,High Risk
32314,,,"  $1,004.00  ",25,-1,0,2,20,45,Medium Risk
32315,,,"  $1,414.00  ",25,-1,0,1,30,55,Medium Risk
32316,,,  $543.00  ,25,336,30,1,30,85,Low Risk
32317,,,  $795.00  ,25,-1,0,1,30,55,Medium Risk
32318,,,"  $1,550.00  ",25,149,30,2,20,75,Low Risk
32319,,,  $824.00  ,25,-1,0,2,20,45,Medium Risk
32320,,,"  $1,144.00  ",25,-1,0,1,30,55,Medium Risk
32321,,,"  $1,576.00  ",25,328,30,1,30,85,Low Risk
32322,,,"  $3,771.00  ",35,-1,0,1,30,65,Medium Risk
32323,,,"  $2,441.00  ",35,148,30,2,20,85,Low Risk
32324,,,  $934.00  ,25,-1,0,3,20,45,Medium Risk
32325,,,"  $1,598.00  ",25,-1,0,2,20,45,Medium Risk
32326,,,  $445.00  ,10,330,30,1,30,70,Medium Risk
32327,,,  $68.00  ,10,-1,0,2,20,30,High Risk
32328,,,  $31.00  ,10,147,30,2,20,60,Medium Risk
32329,,,  $528.00  ,25,273,30,1,30,85,Low Risk
32330,,,"  $1,205.00  ",25,328,30,1,30,85,Low Risk
32331,,,  $753.00  ,25,-1,0,4,10,35,High Risk
32332,,,"  $2,121.00  ",35,342,30,1,30,95,Low Risk
32333,,,  $741.00  ,25,-1,0,1,30,55,Medium Risk
32334,,,"  $2,171.00  ",35,323,30,1,30,95,Low Risk
32335,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
32336,,,  $770.00  ,25,-1,0,1,30,55,Medium Risk
32337,,,"  $1,428.00  ",25,-1,0,1,30,55,Medium Risk
32338,,,  $26.00  ,10,323,30,1,30,70,Medium Risk
32339,,,  $268.00  ,10,-1,0,1,30,40,High Risk
32340,,,"  $4,319.00  ",35,-1,0,1,30,65,Medium Risk
32341,,,  $26.00  ,10,-1,0,4,10,20,High Risk
32342,,,"  $8,238.00  ",35,149,30,2,20,85,Low Risk
32343,,,  $855.00  ,25,317,30,1,30,85,Low Risk
32344,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
32345,,,  $854.00  ,25,-1,0,1,30,55,Medium Risk
32346,,,  $644.00  ,25,336,30,2,20,75,Low Risk
32347,,,  $614.00  ,25,331,30,2,20,75,Low Risk
32348,,,  $818.00  ,25,346,30,1,30,85,Low Risk
32349,,,  $274.00  ,10,-1,0,2,20,30,High Risk
32350,,,  $214.00  ,10,-1,0,1,30,40,High Risk
32351,,,"  $3,170.00  ",35,324,30,2,20,85,Low Risk
32352,,,  $-932.00  ,0,-1,0,1,30,30,High Risk
32353,,,  $198.00  ,10,-1,0,1,30,40,High Risk
32354,,,  $430.00  ,10,-1,0,1,30,40,High Risk
32355,,,  $212.00  ,10,-1,0,1,30,40,High Risk
32356,,,"  $1,681.00  ",25,-1,0,1,30,55,Medium Risk
32357,,,"  $3,512.00  ",35,-1,0,1,30,65,Medium Risk
32358,,,  $240.00  ,10,-1,0,1,30,40,High Risk
32359,,,"  $9,610.00  ",35,-1,0,2,20,55,Medium Risk
32360,,,  $180.00  ,10,-1,0,2,20,30,High Risk
32361,,,  $51.00  ,10,-1,0,1,30,40,High Risk
32362,,,  $-2.00  ,0,-1,0,2,20,20,High Risk
32363,,,  $297.00  ,10,-1,0,2,20,30,High Risk
32364,,,"  $1,019.00  ",25,-1,0,5,10,35,High Risk
32365,,,"  $2,511.00  ",35,-1,0,5,10,45,Medium Risk
32366,,,  $519.00  ,25,149,30,2,20,75,Low Risk
32367,,,"  $2,519.00  ",35,146,30,2,20,85,Low Risk
32368,,,  $300.00  ,10,-1,0,3,20,30,High Risk
32369,,,  $281.00  ,10,335,30,2,20,60,Medium Risk
32370,,,"  $4,788.00  ",35,317,30,2,20,85,Low Risk
32371,,,  $-197.00  ,0,-1,0,2,20,20,High Risk
32372,,,  $783.00  ,25,-1,0,4,10,35,High Risk
32373,,,  $736.00  ,25,304,30,2,20,75,Low Risk
32374,,,  $-    ,#VALUE!,149,30,4,10,#VALUE!,
32375,,,"  $5,012.00  ",35,-1,0,2,20,55,Medium Risk
32376,,,  $470.00  ,10,265,30,3,20,60,Medium Risk
32377,,,"  $1,138.00  ",25,-1,0,2,20,45,Medium Risk
32378,,,  $113.00  ,10,318,30,2,20,60,Medium Risk
32379,,,  $669.00  ,25,-1,0,2,20,45,Medium Risk
32380,,,"  $1,790.00  ",25,-1,0,2,20,45,Medium Risk
32381,,,"  $1,154.00  ",25,336,30,2,20,75,Low Risk
32382,,,"  $2,848.00  ",35,147,30,2,20,85,Low Risk
32383,,,  $319.00  ,10,248,30,2,20,60,Medium Risk
32384,,,  $-277.00  ,0,-1,0,2,20,20,High Risk
32385,,,"  $2,422.00  ",35,269,30,2,20,85,Low Risk
32386,,,  $951.00  ,25,-1,0,2,20,45,Medium Risk
32387,,,  $109.00  ,10,268,30,2,20,60,Medium Risk
32388,,,  $560.00  ,25,149,30,4,10,65,Medium Risk
32389,,,"  $4,596.00  ",35,-1,0,2,20,55,Medium Risk
32390,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
32391,,,  $60.00  ,10,-1,0,2,20,30,High Risk
32392,,,"  $1,273.00  ",25,328,30,2,20,75,Low Risk
32393,,,  $5.00  ,10,-1,0,2,20,30,High Risk
32394,,,  $6.00  ,10,-1,0,2,20,30,High Risk
32395,,,  $35.00  ,10,-1,0,2,20,30,High Risk
32396,,,"  $1,473.00  ",25,-1,0,3,20,45,Medium Risk
32397,,,"  $2,084.00  ",35,330,30,2,20,85,Low Risk
32398,,,"  $1,027.00  ",25,150,30,2,20,75,Low Risk
32399,,,"  $6,627.00  ",35,-1,0,2,20,55,Medium Risk
32400,,,"  $1,036.00  ",25,321,30,2,20,75,Low Risk
32401,,,  $918.00  ,25,-1,0,2,20,45,Medium Risk
32402,,,"  $2,015.00  ",35,-1,0,2,20,55,Medium Risk
32403,,,"  $1,216.00  ",25,-1,0,2,20,45,Medium Risk
32404,,,"  $2,366.00  ",35,325,30,3,20,85,Low Risk
32405,,,  $301.00  ,10,345,30,3,20,60,Medium Risk
32406,,,  $183.00  ,10,339,30,3,20,60,Medium Risk
32407,,,"  $1,167.00  ",25,147,30,3,20,75,Low Risk
32408,,,  $-367.00  ,0,-1,0,2,20,20,High Risk
32409,,,  $828.00  ,25,321,30,3,20,75,Low Risk
32410,,,  $-214.00  ,0,266,30,2,20,50,Medium Risk
32411,,,  $601.00  ,25,-1,0,2,20,45,Medium Risk
32412,,,  $695.00  ,25,-1,0,2,20,45,Medium Risk
32413,,,"  $4,137.00  ",35,-1,0,2,20,55,Medium Risk
32414,,,  $617.00  ,25,259,30,2,20,75,Low Risk
32415,,,  $516.00  ,25,-1,0,3,20,45,Medium Risk
32416,,,"  $3,350.00  ",35,269,30,1,30,95,Low Risk
32417,,,"  $3,703.00  ",35,267,30,1,30,95,Low Risk
32418,,,"  $5,511.00  ",35,231,30,2,20,85,Low Risk
32419,,,  $-692.00  ,0,282,30,3,20,50,Medium Risk
32420,,,  $124.00  ,10,146,30,4,10,50,Medium Risk
32421,,,  $395.00  ,10,-1,0,2,20,30,High Risk
32422,,,  $392.00  ,10,148,30,3,20,60,Medium Risk
32423,,,"  $4,457.00  ",35,146,30,1,30,95,Low Risk
32424,,,  $411.00  ,10,-1,0,1,30,40,High Risk
32425,,,"  $3,994.00  ",35,-1,0,2,20,55,Medium Risk
32426,,,"  $4,582.00  ",35,314,30,1,30,95,Low Risk
32427,,,  $611.00  ,25,262,30,2,20,75,Low Risk
32428,,,"  $1,121.00  ",25,-1,0,3,20,45,Medium Risk
32429,,,"  $1,524.00  ",25,-1,0,1,30,55,Medium Risk
32430,,,"  $1,617.00  ",25,-1,0,1,30,55,Medium Risk
32431,,,  $866.00  ,25,-1,0,1,30,55,Medium Risk
32432,,,"  $2,140.00  ",35,-1,0,1,30,65,Medium Risk
32433,,,  $431.00  ,10,-1,0,1,30,40,High Risk
32434,,,  $469.00  ,10,-1,0,1,30,40,High Risk
32435,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
32436,,,"  $2,958.00  ",35,317,30,1,30,95,Low Risk
32437,,,  $67.00  ,10,-1,0,2,20,30,High Risk
32438,,,  $639.00  ,25,314,30,1,30,85,Low Risk
32439,,,  $630.00  ,25,-1,0,1,30,55,Medium Risk
32440,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
32441,,,"  $2,720.00  ",35,146,30,2,20,85,Low Risk
32442,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
32443,,,  $14.00  ,10,-1,0,1,30,40,High Risk
32444,,,"  $1,943.00  ",25,-1,0,2,20,45,Medium Risk
32445,,,  $433.00  ,10,-1,0,1,30,40,High Risk
32446,,,  $12.00  ,10,-1,0,4,10,20,High Risk
32447,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
32448,,,  $525.00  ,25,-1,0,1,30,55,Medium Risk
32449,,,  $160.00  ,10,-1,0,1,30,40,High Risk
32450,,,  $284.00  ,10,-1,0,1,30,40,High Risk
32451,,,  $-76.00  ,0,-1,0,1,30,30,High Risk
32452,,,  $639.00  ,25,-1,0,7,10,35,High Risk
32453,,,  $52.00  ,10,-1,0,1,30,40,High Risk
32454,,,  $734.00  ,25,317,30,2,20,75,Low Risk
32455,,,  $245.00  ,10,-1,0,1,30,40,High Risk
32456,,,  $75.00  ,10,281,30,1,30,70,Medium Risk
32457,,,  $818.00  ,25,-1,0,3,20,45,Medium Risk
32458,,,"  $1,906.00  ",25,148,30,1,30,85,Low Risk
32459,,,  $57.00  ,10,-1,0,1,30,40,High Risk
32460,,,"  $2,415.00  ",35,-1,0,3,20,55,Medium Risk
32461,,,  $241.00  ,10,325,30,1,30,70,Medium Risk
32462,,,"  $1,423.00  ",25,248,30,3,20,75,Low Risk
32463,,,  $932.00  ,25,318,30,1,30,85,Low Risk
32464,,,  $844.00  ,25,-1,0,2,20,45,Medium Risk
32465,,,  $750.00  ,25,281,30,1,30,85,Low Risk
32466,,,  $38.00  ,10,330,30,2,20,60,Medium Risk
32467,,,"  $1,319.00  ",25,150,30,1,30,85,Low Risk
32468,,,  $117.00  ,10,-1,0,1,30,40,High Risk
32469,,,  $126.00  ,10,-1,0,1,30,40,High Risk
32470,,,  $180.00  ,10,-1,0,1,30,40,High Risk
32471,,,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
32472,,,  $471.00  ,10,345,30,1,30,70,Medium Risk
32473,,,"  $1,312.00  ",25,-1,0,1,30,55,Medium Risk
32474,,,"  $5,219.00  ",35,-1,0,4,10,45,Medium Risk
32475,,,"  $7,048.00  ",35,-1,0,2,20,55,Medium Risk
32476,,,  $125.00  ,10,-1,0,3,20,30,High Risk
32477,,,  $168.00  ,10,-1,0,2,20,30,High Risk
32478,,,"  $1,594.00  ",25,260,30,1,30,85,Low Risk
32479,,,  $208.00  ,10,-1,0,2,20,30,High Risk
32480,,,  $872.00  ,25,345,30,1,30,85,Low Risk
32481,,,"  $8,436.00  ",35,149,30,1,30,95,Low Risk
32482,,,  $44.00  ,10,-1,0,2,20,30,High Risk
32483,,,  $74.00  ,10,-1,0,1,30,40,High Risk
32484,,,  $660.00  ,25,-1,0,1,30,55,Medium Risk
32485,,,  $79.00  ,10,329,30,1,30,70,Medium Risk
32486,,,  $148.00  ,10,150,30,1,30,70,Medium Risk
32487,,,  $397.00  ,10,-1,0,1,30,40,High Risk
32488,,,  $346.00  ,10,316,30,1,30,70,Medium Risk
32489,,,  $105.00  ,10,326,30,1,30,70,Medium Risk
32490,,,  $525.00  ,25,281,30,1,30,85,Low Risk
32491,,,  $51.00  ,10,-1,0,1,30,40,High Risk
32492,,,  $-170.00  ,0,326,30,1,30,60,Medium Risk
32493,,,  $110.00  ,10,-1,0,4,10,20,High Risk
32494,,,  $514.00  ,25,-1,0,1,30,55,Medium Risk
32495,,,"  $1,118.00  ",25,-1,0,1,30,55,Medium Risk
32496,,,"  $1,794.00  ",25,-1,0,1,30,55,Medium Risk
32497,,,  $121.00  ,10,324,30,1,30,70,Medium Risk
32498,,,"  $1,111.00  ",25,-1,0,1,30,55,Medium Risk
32499,,,"  $1,940.00  ",25,329,30,3,20,75,Low Risk
32500,,,  $442.00  ,10,322,30,3,20,60,Medium Risk
32501,,,  $191.00  ,10,326,30,1,30,70,Medium Risk
32502,,,  $590.00  ,25,343,30,1,30,85,Low Risk
32503,,,  $933.00  ,25,-1,0,2,20,45,Medium Risk
32504,,,  $798.00  ,25,338,30,1,30,85,Low Risk
32505,,,"  $2,358.00  ",35,-1,0,1,30,65,Medium Risk
32506,,,"  $3,738.00  ",35,305,30,1,30,95,Low Risk
32507,,,"  $1,895.00  ",25,-1,0,1,30,55,Medium Risk
32508,,,  $459.00  ,10,-1,0,1,30,40,High Risk
32509,,,  $216.00  ,10,-1,0,1,30,40,High Risk
32510,,,  $-402.00  ,0,-1,0,1,30,30,High Risk
32511,,,  $279.00  ,10,339,30,1,30,70,Medium Risk
32512,,,  $528.00  ,25,-1,0,2,20,45,Medium Risk
32513,,,  $232.00  ,10,-1,0,1,30,40,High Risk
32514,,,  $120.00  ,10,-1,0,1,30,40,High Risk
32515,,,  $781.00  ,25,-1,0,1,30,55,Medium Risk
32516,,,  $-    ,#VALUE!,332,30,1,30,#VALUE!,
32517,,,  $788.00  ,25,-1,0,1,30,55,Medium Risk
32518,,,  $566.00  ,25,-1,0,1,30,55,Medium Risk
32519,,,  $264.00  ,10,-1,0,2,20,30,High Risk
32520,,,  $664.00  ,25,-1,0,1,30,55,Medium Risk
32521,,,"  $2,128.00  ",35,-1,0,1,30,65,Medium Risk
32522,,,  $98.00  ,10,345,30,1,30,70,Medium Risk
32523,,,"  $1,134.00  ",25,329,30,1,30,85,Low Risk
32524,,,  $865.00  ,25,151,30,1,30,85,Low Risk
32525,,,  $127.00  ,10,-1,0,1,30,40,High Risk
32526,,,"  $1,790.00  ",25,322,30,1,30,85,Low Risk
32527,,,  $456.00  ,10,319,30,1,30,70,Medium Risk
32528,,,  $616.00  ,25,-1,0,1,30,55,Medium Risk
32529,,,"  $1,399.00  ",25,-1,0,1,30,55,Medium Risk
32530,,,  $378.00  ,10,-1,0,1,30,40,High Risk
32531,,,  $450.00  ,10,-1,0,1,30,40,High Risk
32532,,,  $210.00  ,10,332,30,1,30,70,Medium Risk
32533,,,  $493.00  ,10,-1,0,1,30,40,High Risk
32534,,,  $135.00  ,10,345,30,1,30,70,Medium Risk
32535,,,  $489.00  ,10,332,30,1,30,70,Medium Risk
32536,,,  $445.00  ,10,-1,0,1,30,40,High Risk
32537,,,  $510.00  ,25,-1,0,1,30,55,Medium Risk
32538,,,  $442.00  ,10,326,30,1,30,70,Medium Risk
32539,,,  $90.00  ,10,340,30,1,30,70,Medium Risk
32540,,,"  $1,226.00  ",25,-1,0,1,30,55,Medium Risk
32541,,,  $245.00  ,10,345,30,2,20,60,Medium Risk
32542,,,  $181.00  ,10,-1,0,2,20,30,High Risk
32543,,,"  $1,536.00  ",25,301,30,1,30,85,Low Risk
32544,,,  $205.00  ,10,-1,0,1,30,40,High Risk
32545,,,  $359.00  ,10,-1,0,1,30,40,High Risk
32546,,,  $295.00  ,10,-1,0,1,30,40,High Risk
32547,,,  $249.00  ,10,275,30,1,30,70,Medium Risk
32548,,,  $-    ,#VALUE!,-1,0,3,20,#VALUE!,
32549,,,  $703.00  ,25,150,30,2,20,75,Low Risk
32550,,,  $391.00  ,10,-1,0,1,30,40,High Risk
32551,,,  $7.00  ,10,148,30,1,30,70,Medium Risk
32552,,,  $296.00  ,10,-1,0,1,30,40,High Risk
32553,,,"  $5,354.00  ",35,-1,0,1,30,65,Medium Risk
32554,,,  $63.00  ,10,-1,0,1,30,40,High Risk
32555,,,  $325.00  ,10,-1,0,1,30,40,High Risk
32556,,,  $263.00  ,10,337,30,2,20,60,Medium Risk
32557,,,  $-402.00  ,0,-1,0,1,30,30,High Risk
32558,,,  $-779.00  ,0,-1,0,1,30,30,High Risk
32559,,,"  $3,242.00  ",35,331,30,5,10,75,Low Risk
32560,,,  $35.00  ,10,273,30,1,30,70,Medium Risk
32561,,,"  $3,508.00  ",35,-1,0,1,30,65,Medium Risk
32562,,,  $512.00  ,25,338,30,3,20,75,Low Risk
32563,,,  $-    ,#VALUE!,-1,0,1,30,#VALUE!,
32564,,,  $-    ,#VALUE!,-1,0,2,20,#VALUE!,
32565,,,  $770.00  ,25,-1,0,1,30,55,Medium Risk
32566,,,"  $1,374.00  ",25,322,30,2,20,75,Low Risk
32567,,,  $568.00  ,25,317,30,1,30,85,Low Risk
32568,,,  $293.00  ,10,325,30,1,30,70,Medium Risk
32569,,,  $-88.00  ,0,147,30,1,30,60,Medium Risk
32570,,,"  $1,059.00  ",25,-1,0,1,30,55,Medium Risk
32571,,,  $-163.00  ,0,270,30,1,30,60,Medium Risk
